,weight,age,height
45018,58,41.0,167.64
88692,65,27.0,160.02
83696,52,36.0,162.56
40953,61,36.0,170.18
53495,58,36.0,170.18
108236,68,27.0,162.56
62785,65,47.0,162.56
68439,51,41.0,167.64
92646,68,27.0,167.64
5247,54,34.0,165.1
97565,58,31.0,165.1
35977,68,43.0,177.8
116115,70,27.0,177.8
65083,58,31.0,157.48
71019,75,34.0,172.72
71964,70,42.0,160.02
2896,61,38.0,170.18
88078,68,29.0,172.72
82813,49,23.0,157.48
24352,61,39.0,165.1
9883,77,45.0,180.34
70359,63,30.0,167.64
51278,54,39.0,162.56
2829,54,34.0,160.02
1630,63,29.0,172.72
32774,49,28.0,165.1
65327,56,30.0,170.18
46316,61,39.0,170.18
6160,59,35.0,170.18
84667,57,40.0,157.48
1932,49,30.0,160.02
11227,52,31.0,162.56
65665,63,47.0,177.8
42372,63,15.0,172.72
9267,65,25.0,175.26
63471,65,31.0,162.56
69795,77,22.0,172.72
61214,58,21.0,167.64
45341,52,32.0,154.94
86606,71,30.0,170.18
3475,63,29.0,167.64
97810,60,35.0,167.64
19128,58,29.0,165.1
6625,51,28.0,167.64
104210,58,31.0,170.18
74422,49,31.0,165.1
62081,62,28.0,165.1
48804,48,39.0,149.86
616,53,30.0,167.64
12871,88,34.0,157.48
93305,74,30.0,180.34
95159,68,30.0,172.72
20502,61,29.0,180.34
3697,52,20.0,160.02
83439,56,35.0,160.02
88521,64,32.0,172.72
82676,58,27.0,165.1
78738,68,33.0,172.72
33446,65,47.0,180.34
44376,65,36.0,170.18
85623,64,44.0,165.1
71106,65,28.0,162.56
62725,55,29.0,167.64
104100,61,39.0,175.26
2805,72,40.0,160.02
65684,65,24.0,170.18
11244,61,45.0,167.64
34852,61,38.0,170.18
96380,120,50.0,170.18
8324,99,24.0,165.1
3883,52,40.0,157.48
58667,72,33.0,177.8
1472,83,33.0,160.02
86763,68,22.0,172.72
80837,56,27.0,170.18
86883,58,37.0,175.26
84517,56,44.0,162.56
21169,63,27.0,167.64
28361,61,34.0,167.64
109413,77,44.0,177.8
119642,49,37.0,157.48
75447,70,29.0,170.18
89514,74,25.0,165.1
41793,58,29.0,172.72
65591,52,24.0,162.56
9891,49,20.0,160.02
4485,63,29.0,167.64
54005,49,33.0,162.56
103180,68,35.0,170.18
99776,79,30.0,167.64
30775,54,59.0,165.1
32380,64,35.0,177.8
22830,63,36.0,172.72
35707,66,34.0,167.64
56927,56,28.0,165.1
10567,58,50.0,167.64
51826,61,29.0,167.64
117678,81,31.0,170.18
74525,65,34.0,170.18
105460,61,35.0,180.34
88600,54,50.0,157.48
49036,58,30.0,157.48
103840,53,29.0,160.02
85618,63,31.0,172.72
11218,56,32.0,157.48
115924,61,28.0,167.64
66425,90,37.0,162.56
81830,52,39.0,162.56
113718,68,29.0,165.1
81710,65,32.0,175.26
28857,53,37.0,154.94
96231,53,35.0,160.02
33194,63,29.0,160.02
106905,81,38.0,172.72
97830,61,30.0,162.56
62449,68,30.0,160.02
95445,77,35.0,172.72
65718,80,43.0,160.02
84461,58,35.0,160.02
115203,61,30.0,157.48
76600,49,20.0,157.48
54654,56,34.0,157.48
101702,63,31.0,170.18
40586,57,33.0,170.18
2657,58,31.0,167.64
31885,68,29.0,172.72
38751,68,33.0,170.18
104705,70,38.0,162.56
31640,72,43.0,170.18
51114,48,32.0,154.94
268,56,42.0,165.1
99691,72,34.0,180.34
11644,56,48.0,160.02
5976,56,34.0,170.18
94460,48,48.0,170.18
67266,61,38.0,167.64
86906,58,30.0,177.8
50168,54,35.0,160.02
28767,74,36.0,172.72
43404,54,26.0,162.56
19124,61,36.0,165.1
42589,52,35.0,160.02
29826,61,32.0,167.64
83399,58,28.0,175.26
34830,74,30.0,162.56
106526,52,37.0,157.48
94582,52,21.0,165.1
62572,55,31.0,157.48
112433,63,37.0,170.18
83356,113,36.0,165.1
70663,52,33.0,160.02
54542,64,42.0,167.64
54410,68,30.0,160.02
13186,61,30.0,165.1
43188,68,55.0,162.56
59730,55,54.0,170.18
111925,58,30.0,165.1
119172,54,25.0,172.72
2768,65,45.0,165.1
112152,62,36.0,160.02
31675,48,25.0,152.4
118881,52,26.0,167.64
10874,49,36.0,154.94
36400,95,37.0,170.18
85417,61,33.0,165.1
212,77,36.0,167.64
639,55,23.0,172.72
109396,77,28.0,180.34
21167,56,32.0,165.1
76788,63,36.0,172.72
677,52,37.0,162.56
87136,56,22.0,162.56
22364,58,42.0,170.18
24549,55,45.0,165.1
57667,54,36.0,170.18
115396,54,34.0,160.02
78893,52,35.0,152.4
37680,59,38.0,170.18
26897,47,42.0,160.02
78253,68,33.0,162.56
74508,94,38.0,162.56
68826,56,31.0,167.64
94699,52,38.0,160.02
31277,65,58.0,170.18
56312,54,29.0,157.48
24810,44,26.0,160.02
108966,56,32.0,162.56
102648,49,30.0,160.02
30599,58,48.0,167.64
76069,68,38.0,170.18
58749,83,31.0,172.72
90757,72,35.0,160.02
69991,56,29.0,162.56
111018,54,34.0,165.1
42788,53,19.0,167.64
31521,70,23.0,172.72
105124,65,29.0,172.72
37835,74,27.0,182.88
72172,63,50.0,157.48
44852,58,56.0,162.56
108971,63,28.0,165.1
65147,63,38.0,167.64
116723,65,28.0,165.1
103700,86,32.0,165.1
85060,54,25.0,165.1
54329,54,29.0,165.1
56470,77,27.0,172.72
114733,87,20.0,167.64
12529,77,33.0,180.34
81250,50,28.0,160.02
75171,80,42.0,170.18
90296,61,31.0,162.56
119499,74,30.0,162.56
70467,69,35.0,167.64
102312,65,55.0,165.1
34209,65,31.0,172.72
29917,61,32.0,167.64
4000,60,33.0,167.64
15330,56,30.0,175.26
115295,117,32.0,170.18
69847,61,37.0,172.72
72675,61,30.0,172.72
83415,55,35.0,162.56
66438,79,36.0,172.72
69756,61,37.0,177.8
21444,95,52.0,170.18
118515,70,35.0,167.64
40699,47,28.0,152.4
10153,70,41.0,170.18
88484,54,26.0,167.64
93688,45,31.0,152.4
17608,56,32.0,157.48
56530,60,26.0,157.48
86960,72,50.0,172.72
69628,58,35.0,157.48
97410,54,21.0,152.4
55078,76,30.0,180.34
33314,53,34.0,165.1
26051,58,37.0,170.18
97389,62,33.0,167.64
112818,58,35.0,162.56
88000,65,35.0,170.18
33414,61,33.0,160.02
46946,63,31.0,180.34
27192,53,35.0,165.1
7902,62,27.0,160.02
70235,68,31.0,162.56
64970,52,42.0,167.64
99544,83,31.0,157.48
7541,70,36.0,175.26
99175,65,30.0,167.64
84999,83,57.0,162.56
73161,54,34.0,162.56
43650,52,28.0,167.64
37317,54,22.0,157.48
30249,49,42.0,154.94
118384,99,32.0,165.1
20240,58,28.0,162.56
109055,54,32.0,160.02
117782,77,33.0,162.56
570,48,34.0,165.1
3364,62,34.0,162.56
96238,64,56.0,165.1
3166,54,27.0,162.56
22001,58,34.0,157.48
74378,54,33.0,160.02
23618,52,30.0,170.18
66653,57,54.0,172.72
74861,62,26.0,170.18
18213,59,34.0,154.94
41930,58,34.0,167.64
76024,68,21.0,170.18
72181,60,32.0,172.72
44919,45,44.0,162.56
71418,72,31.0,167.64
23181,70,53.0,157.48
55612,68,31.0,162.56
46582,54,30.0,160.02
82435,54,33.0,154.94
41228,56,29.0,165.1
70937,55,39.0,165.1
98476,70,32.0,172.72
115039,58,34.0,175.26
1342,74,36.0,172.72
65146,54,67.0,165.1
63700,54,28.0,152.4
113423,65,37.0,165.1
102663,63,30.0,165.1
31462,72,29.0,170.18
57815,68,38.0,157.48
119575,56,25.0,170.18
17481,63,35.0,167.64
52110,62,30.0,165.1
42737,81,31.0,160.02
16122,56,33.0,170.18
39110,64,24.0,172.72
114249,56,42.0,170.18
13266,65,30.0,182.88
58174,65,29.0,170.18
91130,53,47.0,154.94
102979,92,30.0,170.18
65818,49,24.0,167.64
23467,52,31.0,162.56
28,58,31.0,154.94
58871,58,28.0,165.1
119204,70,34.0,177.8
114372,55,43.0,160.02
118094,61,28.0,172.72
30423,58,25.0,165.1
109020,68,30.0,175.26
63158,68,31.0,170.18
70006,56,38.0,165.1
73933,54,29.0,170.18
95044,55,53.0,172.72
32274,51,34.0,162.56
9574,56,32.0,167.64
35247,61,37.0,165.1
96699,52,40.0,160.02
82138,58,34.0,160.02
29854,53,27.0,149.86
82122,70,36.0,175.26
107209,65,26.0,172.72
7692,58,35.0,157.48
98235,99,32.0,165.1
82367,45,42.0,152.4
25517,57,23.0,157.48
30757,72,35.0,167.64
8448,58,42.0,170.18
26740,58,31.0,162.56
19873,56,29.0,157.48
68804,61,42.0,170.18
79150,61,31.0,170.18
116744,77,28.0,167.64
51492,57,40.0,170.18
18236,61,38.0,167.64
88684,49,34.0,162.56
7451,61,36.0,160.02
18181,56,24.0,170.18
7453,53,30.0,165.1
47142,61,38.0,165.1
119280,63,31.0,162.56
26785,65,30.0,172.72
94292,56,27.0,172.72
99139,65,51.0,167.64
67433,61,29.0,162.56
20723,68,26.0,172.72
51046,52,26.0,165.1
37531,68,28.0,172.72
59395,52,50.0,165.1
83366,62,47.0,160.02
77021,63,33.0,170.18
104504,70,31.0,172.72
102334,56,34.0,162.56
31012,51,68.0,165.1
64594,51,31.0,154.94
69357,61,36.0,152.4
73965,68,28.0,165.1
102492,68,29.0,162.56
80948,50,42.0,165.1
42800,63,31.0,162.56
5737,72,32.0,170.18
35195,61,27.0,162.56
55084,62,27.0,165.1
108133,56,41.0,160.02
73807,63,39.0,172.72
61688,56,31.0,160.02
38225,58,56.0,165.1
30723,61,31.0,172.72
116783,48,50.0,152.4
15095,49,32.0,165.1
87636,57,34.0,157.48
7076,47,33.0,157.48
22438,49,32.0,160.02
112236,74,31.0,167.64
105991,64,31.0,149.86
21063,61,37.0,152.4
91512,61,27.0,167.64
80689,74,31.0,165.1
84089,61,36.0,170.18
78867,58,32.0,165.1
24398,77,19.0,175.26
12377,70,40.0,170.18
51892,58,37.0,165.1
78261,61,31.0,162.56
79206,54,37.0,162.56
37847,58,30.0,165.1
52191,58,32.0,160.02
89600,49,34.0,160.02
117403,83,31.0,162.56
109937,63,29.0,165.1
47059,56,39.0,162.56
48908,63,39.0,157.48
34820,50,32.0,165.1
82209,55,37.0,157.48
65546,62,41.0,162.56
76196,67,37.0,167.64
102285,56,21.0,170.18
5075,58,29.0,162.56
46114,49,24.0,152.4
119714,56,40.0,157.48
10032,65,29.0,172.72
88608,54,35.0,170.18
67035,72,49.0,177.8
117483,78,34.0,154.94
65038,56,31.0,160.02
66716,68,26.0,175.26
33154,58,31.0,162.56
28971,68,35.0,175.26
36763,56,21.0,160.02
88672,65,34.0,170.18
33139,57,29.0,170.18
112427,63,45.0,172.72
58349,52,23.0,165.1
33506,52,50.0,165.1
90909,56,64.0,170.18
99737,75,27.0,165.1
119440,61,38.0,165.1
97343,60,52.0,175.26
81150,58,39.0,157.48
68667,58,32.0,152.4
15642,76,60.0,162.56
117573,58,39.0,165.1
96845,72,30.0,160.02
88605,52,33.0,167.64
65965,63,42.0,165.1
62634,55,33.0,162.56
18787,58,38.0,167.64
100412,63,34.0,165.1
69488,72,34.0,167.64
48227,65,40.0,175.26
80033,56,23.0,152.4
2302,72,46.0,160.02
102535,56,37.0,167.64
116738,52,37.0,154.94
8562,58,39.0,170.18
2903,72,37.0,177.8
5559,72,30.0,167.64
57720,48,31.0,154.94
103003,68,33.0,157.48
78873,61,40.0,167.64
70982,49,31.0,157.48
55379,61,32.0,170.18
36934,68,27.0,177.8
35262,60,34.0,182.88
58025,70,36.0,172.72
108375,55,30.0,165.1
103155,54,29.0,170.18
32476,51,38.0,167.64
46196,70,39.0,172.72
95828,58,27.0,160.02
13094,52,57.0,162.56
15758,70,31.0,162.56
85476,77,27.0,182.88
50577,70,63.0,157.48
61447,61,42.0,160.02
50340,75,31.0,172.72
44227,57,32.0,177.8
60623,88,31.0,170.18
101266,54,31.0,167.64
35327,70,24.0,167.64
35069,54,31.0,162.56
104050,56,29.0,172.72
118343,63,43.0,175.26
91715,54,36.0,162.56
25165,72,39.0,172.72
82008,63,32.0,182.88
59076,51,38.0,162.56
43648,65,44.0,177.8
114060,58,18.0,167.64
91560,49,53.0,149.86
22083,58,39.0,162.56
112814,54,28.0,160.02
35202,61,35.0,172.72
81048,70,33.0,165.1
26183,42,30.0,160.02
58503,56,33.0,167.64
111834,55,28.0,170.18
63019,56,31.0,157.48
37405,54,32.0,157.48
74674,81,38.0,175.26
2906,81,33.0,170.18
107254,83,32.0,177.8
89798,54,31.0,170.18
18217,56,35.0,167.64
28474,79,28.0,170.18
55370,72,35.0,167.64
38722,70,41.0,167.64
44551,56,29.0,157.48
108667,57,24.0,165.1
112332,47,36.0,160.02
115429,56,32.0,154.94
113889,63,44.0,170.18
812,57,39.0,167.64
81924,58,33.0,167.64
102063,72,36.0,160.02
22831,70,37.0,177.8
48865,61,29.0,170.18
46198,58,36.0,160.02
78892,58,40.0,165.1
61367,56,24.0,175.26
6538,50,39.0,160.02
53447,52,29.0,154.94
16846,70,28.0,172.72
101780,53,31.0,160.02
84756,58,50.0,160.02
58900,74,36.0,160.02
78330,61,29.0,165.1
72922,58,33.0,167.64
113358,70,37.0,167.64
45931,61,29.0,162.56
40998,50,33.0,157.48
30308,61,32.0,162.56
95024,58,29.0,165.1
93043,58,39.0,162.56
117173,61,29.0,165.1
67349,65,28.0,167.64
66573,62,28.0,162.56
21921,56,31.0,160.02
42508,58,32.0,165.1
8485,61,32.0,162.56
50422,52,25.0,162.56
36170,75,51.0,165.1
113299,61,46.0,167.64
104197,68,24.0,165.1
40910,56,33.0,157.48
53727,54,26.0,160.02
23340,70,44.0,165.1
70332,47,30.0,157.48
13188,68,25.0,162.56
23041,74,26.0,165.1
73463,54,24.0,157.48
103338,52,29.0,157.48
118512,61,57.0,165.1
79676,63,39.0,162.56
8879,62,29.0,170.18
73694,74,32.0,162.56
57468,62,33.0,162.56
38531,74,22.0,180.34
80054,45,30.0,152.4
90097,61,25.0,172.72
22251,56,30.0,162.56
63018,54,25.0,165.1
97163,51,38.0,160.02
11818,61,22.0,165.1
84000,54,37.0,170.18
60110,72,27.0,170.18
40703,58,33.0,162.56
31407,62,29.0,167.64
67953,49,34.0,160.02
60108,63,36.0,177.8
107612,63,24.0,160.02
27462,56,43.0,180.34
104178,61,32.0,172.72
26245,63,50.0,160.02
25139,48,30.0,165.1
115669,53,34.0,152.4
46529,56,29.0,167.64
78849,60,48.0,165.1
45319,61,31.0,167.64
98203,54,31.0,157.48
2579,63,27.0,177.8
92965,60,26.0,167.64
115591,49,44.0,165.1
49692,49,39.0,167.64
11702,65,34.0,165.1
44618,61,43.0,170.18
115245,60,37.0,152.4
82145,62,24.0,180.34
77582,63,31.0,157.48
5159,65,32.0,170.18
79969,72,34.0,172.72
50183,74,34.0,167.64
68792,61,40.0,157.48
112178,70,32.0,182.88
23201,56,30.0,160.02
106562,81,31.0,165.1
110410,49,20.0,162.56
28983,69,46.0,170.18
87435,53,39.0,160.02
56066,56,33.0,165.1
60418,65,27.0,170.18
84404,72,47.0,177.8
107303,61,30.0,170.18
75072,65,26.0,175.26
44339,61,31.0,167.64
67039,62,32.0,172.72
30714,55,29.0,157.48
57292,60,43.0,165.1
13349,86,43.0,167.64
97465,70,28.0,175.26
40135,56,26.0,157.48
107401,60,46.0,165.1
100035,72,32.0,172.72
81741,90,54.0,185.42
116922,53,36.0,157.48
48967,61,40.0,162.56
74131,65,29.0,162.56
34727,58,35.0,170.18
28068,81,31.0,177.8
60170,68,27.0,172.72
16118,68,31.0,167.64
119650,68,35.0,170.18
115049,70,31.0,165.1
26360,54,28.0,157.48
16937,63,40.0,172.72
48733,63,31.0,167.64
93226,63,36.0,175.26
48015,56,30.0,177.8
15563,86,57.0,170.18
64772,54,28.0,157.48
17905,77,41.0,172.72
103781,64,33.0,165.1
6583,68,29.0,162.56
27383,58,39.0,170.18
89430,61,39.0,154.94
16572,58,35.0,165.1
44080,68,26.0,175.26
37540,61,44.0,177.8
896,43,34.0,147.32
19558,58,32.0,167.64
112230,58,38.0,162.56
84415,87,40.0,167.64
33138,56,29.0,157.48
118041,58,37.0,152.4
24654,56,37.0,160.02
115902,63,30.0,172.72
28586,56,43.0,160.02
76935,58,37.0,160.02
35094,54,47.0,152.4
71757,56,29.0,162.56
112446,66,48.0,167.64
41238,74,38.0,162.56
7356,54,27.0,157.48
27567,70,54.0,165.1
101155,56,39.0,167.64
50698,54,41.0,152.4
72472,56,32.0,167.64
35028,49,28.0,167.64
26689,63,32.0,170.18
63734,46,37.0,152.4
10409,58,33.0,165.1
52270,52,31.0,160.02
51793,58,30.0,162.56
15215,90,28.0,167.64
61134,61,36.0,162.56
116430,58,30.0,170.18
105463,56,41.0,162.56
119628,56,31.0,162.56
98411,56,33.0,160.02
111278,79,39.0,177.8
4935,58,30.0,170.18
110827,65,28.0,157.48
27296,68,37.0,165.1
6188,61,31.0,172.72
83242,56,27.0,175.26
50760,58,33.0,167.64
75281,58,28.0,165.1
84402,59,31.0,165.1
34207,86,36.0,175.26
61772,60,36.0,172.72
109713,49,32.0,157.48
55403,61,30.0,149.86
111563,86,30.0,172.72
110805,54,40.0,157.48
17895,78,49.0,162.56
18616,65,31.0,157.48
19360,61,26.0,177.8
37313,67,35.0,180.34
52565,79,37.0,167.64
42311,65,26.0,172.72
54532,68,30.0,167.64
24453,58,34.0,175.26
76480,58,31.0,170.18
104899,64,30.0,162.56
17079,53,26.0,172.72
96888,67,35.0,170.18
84907,45,32.0,149.86
57726,83,36.0,175.26
115870,48,27.0,170.18
14222,63,34.0,177.8
118133,68,27.0,170.18
85157,48,34.0,167.64
11471,81,34.0,170.18
39511,50,36.0,160.02
74048,61,29.0,160.02
63184,54,29.0,162.56
77751,59,57.0,162.56
19709,63,35.0,170.18
64152,61,42.0,175.26
50201,61,45.0,160.02
38898,54,31.0,157.48
61453,56,28.0,160.02
62152,56,31.0,172.72
51804,49,26.0,165.1
39190,53,36.0,157.48
103618,55,33.0,160.02
32283,54,40.0,165.1
73639,52,50.0,165.1
95400,65,47.0,172.72
100456,51,41.0,160.02
21188,68,31.0,167.64
49754,55,36.0,154.94
56810,72,38.0,177.8
77648,54,39.0,167.64
52586,58,23.0,160.02
6442,49,22.0,162.56
102692,58,31.0,154.94
39835,56,25.0,160.02
63500,68,35.0,177.8
102388,58,31.0,162.56
43459,68,35.0,167.64
113386,70,32.0,165.1
9785,52,30.0,154.94
107380,65,26.0,167.64
75647,58,35.0,160.02
26949,76,35.0,170.18
83936,55,33.0,172.72
23401,61,39.0,167.64
34868,46,30.0,154.94
30129,58,32.0,167.64
84970,65,28.0,165.1
87428,58,28.0,154.94
71234,68,31.0,170.18
9039,81,29.0,165.1
76176,54,46.0,175.26
32686,60,28.0,172.72
80172,77,30.0,172.72
27767,53,39.0,160.02
75620,68,32.0,172.72
3545,50,32.0,162.56
96468,56,29.0,162.56
81999,47,38.0,154.94
49000,56,41.0,154.94
15620,52,30.0,160.02
105165,61,37.0,165.1
49949,56,25.0,160.02
25984,71,37.0,170.18
80919,63,24.0,162.56
7255,64,39.0,172.72
61720,56,49.0,165.1
31995,81,33.0,177.8
8682,58,36.0,165.1
69631,58,26.0,160.02
22549,54,29.0,160.02
56700,63,30.0,167.64
49097,63,31.0,172.72
87652,74,29.0,177.8
101587,64,46.0,167.64
20638,58,29.0,165.1
29070,49,27.0,165.1
44578,59,29.0,167.64
13901,58,27.0,157.48
24111,63,39.0,170.18
82157,54,56.0,162.56
56107,74,31.0,167.64
27639,81,23.0,162.56
80069,63,42.0,157.48
65394,58,35.0,172.72
118059,49,20.0,149.86
52757,63,32.0,160.02
112027,65,32.0,170.18
3851,54,31.0,167.64
84332,54,51.0,170.18
87076,55,48.0,167.64
103302,63,50.0,167.64
42651,92,43.0,175.26
60453,52,29.0,165.1
48130,68,33.0,167.64
116936,55,56.0,162.56
60677,57,29.0,167.64
22351,47,38.0,152.4
62599,73,26.0,172.72
67530,74,34.0,162.56
34235,61,46.0,170.18
118784,56,28.0,157.48
54010,54,34.0,167.64
48008,62,33.0,165.1
9148,52,36.0,154.94
60127,74,34.0,162.56
25090,56,37.0,162.56
40167,61,29.0,162.56
76622,58,33.0,167.64
96816,65,31.0,160.02
60470,64,27.0,167.64
19632,77,26.0,165.1
91589,54,38.0,160.02
57635,58,32.0,172.72
104881,58,26.0,170.18
1948,60,41.0,160.02
74702,63,29.0,167.64
79609,47,31.0,162.56
23957,58,37.0,157.48
52026,72,55.0,162.56
104609,54,32.0,165.1
69404,61,34.0,167.64
119655,54,33.0,154.94
33440,52,28.0,165.1
64002,52,29.0,157.48
42692,48,26.0,162.56
36581,72,35.0,170.18
111221,49,32.0,157.48
109859,70,48.0,177.8
74287,65,32.0,160.02
43083,61,32.0,175.26
29974,68,27.0,160.02
41950,61,34.0,172.72
4200,58,36.0,152.4
89595,55,29.0,162.56
13348,51,42.0,154.94
5784,59,43.0,170.18
7492,64,45.0,175.26
30663,54,34.0,165.1
52593,62,38.0,154.94
45114,54,39.0,162.56
88024,57,30.0,175.26
107880,58,34.0,165.1
5584,68,33.0,165.1
9792,56,22.0,167.64
19424,54,20.0,165.1
20624,96,33.0,160.02
79275,63,35.0,165.1
22302,68,32.0,165.1
32579,77,32.0,175.26
41545,54,37.0,170.18
58003,77,29.0,157.48
111240,63,36.0,170.18
19187,56,26.0,172.72
76056,56,31.0,162.56
78475,99,39.0,167.64
32850,54,24.0,160.02
27408,55,31.0,162.56
1078,58,28.0,167.64
21334,54,22.0,165.1
95887,54,40.0,162.56
43899,83,36.0,170.18
59389,65,36.0,170.18
110644,49,31.0,154.94
62936,56,52.0,170.18
2263,58,32.0,172.72
50256,56,47.0,167.64
76253,63,36.0,167.64
68320,72,32.0,172.72
118952,79,33.0,177.8
39747,45,26.0,162.56
40723,58,30.0,162.56
23847,53,26.0,170.18
98717,63,33.0,162.56
64195,61,32.0,162.56
47543,56,50.0,165.1
58338,56,22.0,167.64
6641,47,31.0,162.56
97800,77,35.0,154.94
92295,90,47.0,175.26
98783,56,31.0,162.56
21643,79,30.0,185.42
64156,53,32.0,167.64
96644,72,27.0,172.72
27630,61,27.0,165.1
42023,54,29.0,160.02
110649,52,37.0,157.48
23815,70,39.0,165.1
99225,52,32.0,165.1
91643,63,35.0,165.1
90342,77,47.0,170.18
119131,61,34.0,160.02
9054,52,22.0,160.02
840,65,42.0,167.64
32975,70,44.0,160.02
88033,58,49.0,172.72
105719,63,26.0,172.72
36530,63,33.0,162.56
83016,63,28.0,160.02
58451,61,51.0,170.18
77661,54,34.0,162.56
56642,65,34.0,162.56
50035,58,36.0,152.4
89708,67,33.0,167.64
91595,65,57.0,170.18
109031,56,24.0,162.56
93112,73,58.0,165.1
13931,65,32.0,154.94
103236,66,23.0,162.56
2520,49,29.0,162.56
62080,58,35.0,162.56
94340,86,27.0,175.26
41482,54,34.0,175.26
24240,56,51.0,157.48
75076,52,28.0,165.1
28172,54,31.0,165.1
59299,65,47.0,170.18
21488,68,29.0,182.88
42618,53,37.0,167.64
23952,74,33.0,162.56
4857,61,35.0,157.48
102643,56,33.0,165.1
113096,61,30.0,172.72
38781,52,26.0,160.02
27079,68,32.0,172.72
69693,61,29.0,170.18
75273,54,28.0,157.48
52340,54,49.0,152.4
36967,84,38.0,165.1
104113,56,30.0,162.56
86362,56,48.0,162.56
70670,71,29.0,172.72
109324,54,29.0,157.48
87916,52,31.0,160.02
93060,58,32.0,170.18
70662,72,32.0,160.02
20517,68,32.0,170.18
10628,74,40.0,167.64
69893,54,37.0,165.1
17151,55,34.0,160.02
61556,68,31.0,165.1
12181,76,28.0,167.64
114678,83,40.0,180.34
10832,63,33.0,160.02
56438,61,44.0,165.1
35774,61,33.0,170.18
102321,67,29.0,175.26
51240,68,22.0,160.02
108582,65,36.0,170.18
57540,72,32.0,165.1
10948,64,29.0,170.18
4252,68,20.0,167.64
13330,68,35.0,162.56
8698,57,26.0,170.18
29415,72,27.0,182.88
7227,61,28.0,165.1
37245,64,29.0,170.18
46443,72,38.0,167.64
27840,58,30.0,175.26
28468,72,31.0,152.4
3034,68,32.0,170.18
107035,65,37.0,165.1
64200,56,26.0,165.1
105101,52,39.0,167.64
76736,54,23.0,157.48
64386,56,32.0,175.26
67204,95,38.0,167.64
23665,53,49.0,154.94
42804,58,33.0,167.64
33998,67,32.0,170.18
113917,58,45.0,172.72
45105,77,36.0,177.8
9839,72,27.0,167.64
18171,58,37.0,165.1
5372,52,55.0,157.48
87781,68,40.0,162.56
69663,63,42.0,160.02
98439,71,34.0,162.56
51591,68,40.0,160.02
90689,58,30.0,167.64
73651,52,36.0,157.48
6622,70,42.0,170.18
100282,58,31.0,170.18
109190,57,56.0,162.56
85425,65,31.0,175.26
116634,61,27.0,162.56
10040,81,35.0,170.18
65862,54,56.0,162.56
19164,61,31.0,172.72
70731,56,29.0,162.56
93860,61,28.0,172.72
104227,58,30.0,167.64
60316,65,29.0,157.48
99774,67,36.0,162.56
78627,56,32.0,175.26
79151,62,34.0,162.56
77238,53,39.0,162.56
103039,65,26.0,162.56
54088,68,36.0,172.72
113678,52,45.0,162.56
47929,65,37.0,172.72
107510,49,38.0,160.02
87123,54,28.0,170.18
67400,52,31.0,157.48
37277,56,32.0,160.02
32668,58,26.0,157.48
44856,52,20.0,162.56
78438,77,46.0,167.64
72493,56,35.0,160.02
18182,77,42.0,180.34
4643,69,38.0,175.26
66395,62,29.0,165.1
30060,48,31.0,157.48
46683,63,33.0,165.1
34939,63,46.0,167.64
30901,68,40.0,175.26
93616,56,35.0,170.18
56087,57,39.0,172.72
74929,65,37.0,162.56
18689,58,31.0,170.18
93899,79,34.0,167.64
92654,47,30.0,165.1
4880,72,32.0,165.1
41070,54,38.0,157.48
18462,65,39.0,172.72
101838,58,32.0,167.64
27131,61,28.0,170.18
10163,70,40.0,177.8
114388,60,50.0,157.48
68764,56,25.0,170.18
75586,68,61.0,165.1
64512,76,27.0,177.8
50337,56,39.0,165.1
8544,65,33.0,167.64
57769,65,34.0,165.1
22349,55,45.0,167.64
35369,50,40.0,160.02
63903,63,33.0,167.64
97078,61,34.0,165.1
9014,57,32.0,162.56
119135,53,38.0,172.72
54676,79,65.0,165.1
6673,56,36.0,165.1
110175,51,39.0,157.48
87715,77,57.0,162.56
8978,56,23.0,157.48
31632,56,37.0,170.18
104793,72,41.0,177.8
28160,55,46.0,157.48
112535,54,35.0,157.48
70633,56,43.0,160.02
30053,83,32.0,167.64
82152,53,27.0,167.64
26275,56,25.0,162.56
43595,63,31.0,170.18
77555,72,29.0,167.64
22181,50,32.0,154.94
83998,78,42.0,162.56
102320,51,21.0,175.26
116039,63,28.0,170.18
107298,54,32.0,167.64
24062,54,35.0,167.64
31079,58,42.0,160.02
89395,56,24.0,160.02
30433,56,45.0,154.94
26323,66,30.0,177.8
82690,52,32.0,165.1
49528,52,30.0,157.48
22046,56,0.0,170.18
114451,56,37.0,157.48
61387,59,36.0,167.64
7301,56,36.0,157.48
37316,56,31.0,160.02
55100,63,33.0,170.18
49820,56,28.0,165.1
65081,75,28.0,177.8
68109,72,45.0,170.18
119420,68,29.0,170.18
75946,56,28.0,157.48
51751,74,34.0,162.56
27370,72,26.0,170.18
116536,63,34.0,170.18
39144,72,27.0,165.1
6288,63,36.0,172.72
3946,81,26.0,165.1
42345,68,29.0,175.26
80971,58,27.0,160.02
25500,46,31.0,152.4
33591,63,34.0,172.72
6257,61,33.0,165.1
69053,68,31.0,172.72
29673,58,27.0,172.72
47289,64,32.0,170.18
81494,54,43.0,172.72
10850,68,36.0,160.02
113685,63,37.0,172.72
109582,68,51.0,162.56
1503,61,32.0,162.56
73627,81,23.0,170.18
100740,58,37.0,165.1
3306,56,32.0,162.56
115015,58,31.0,167.64
27135,52,32.0,165.1
5531,56,30.0,154.94
